title         ,image           ,price         ,description          
Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 20GB DDR4 1000GB HDD + 512GB SSD NVIDIA MX330 FHD DOS Black,https://www.kivano.kg//images/product/102042/1640837270_39953000.jpg,68570 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 20GB DDR4 1000GB HDD + 512GB SSD NVIDIA MX330 FHD DOS Black

        Операционная система DOS; процессор Intel Core i5 (4/8) 1000 - 3600 MHz; видеоадаптер NVIDIA MX330 2GB GDDR5; экран 15.6"" TN 1920x1080; оперативная память 20 GB DDR4; накопитель HDD 1000 GB...            "
Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 12GB DDR4 500GB HDD FHD DOS Black,https://www.kivano.kg//images/product/104346/1647490239_99048200.jpg,46880 сом,"

Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 12GB DDR4 500GB HDD FHD DOS Black

        Операционная система DOS; процессор Intel Core i3-1115G4 (2/4) 3000 - 4100 MHz; видеоадаптер Intel Graphics; экран 15.6"" IPS 1920x1080; оперативная память 12 GB DDR4; накопитель HDD 500 GB; DVDRW нет;...            "
Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD DOS Black,https://www.kivano.kg//images/product/107162/1654084198_65223000.jpg,43080 сом,"

Ноутбук Acer Extensa EX215-52 Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD DOS Black

        Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 256GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Lenovo IP3 15ALC6 AMD Ryzen 7 5700U 8GB DDR4 1TB HDD FHD IPS DOS Arctic Gray,https://www.kivano.kg//images/product/117402/1676457200_27492200.jpg,55660 сом,"

Ноутбук Lenovo IP3 15ALC6 AMD Ryzen 7 5700U 8GB DDR4 1TB HDD FHD IPS DOS Arctic Gray

        15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 5700U; память 8GB DDR4/1TB HDD; видеокарта Radeon Graphics; операционная система DOS            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 500GB HDD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98203/1632319138_82073200.png,44470 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 500GB HDD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 8 GB DDR4; накопитель HDD 500 GB; DVDRW нет;...            "
Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 36GB DDR4 1000GB HDD + 512GB SSD NVIDIA MX330 FHD DOS Black,https://www.kivano.kg//images/product/102043/1640837284_34553000.jpg,79170 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 36GB DDR4 1000GB HDD + 512GB SSD NVIDIA MX330 FHD DOS Black

        Операционная система DOS; процессор Intel Core i5 (4/8) 1000 - 3600 MHz; видеоадаптер NVIDIA MX330 2GB GDDR5; экран 15.6"" TN 1920x1080; оперативная память 36 GB DDR4; накопитель HDD 1000 GB...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 8GB DDR4 500GB HDD + 256GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107163/1656570072_01046400.jpg,39660 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 8GB DDR4 500GB HDD + 256GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 8 GB DDR4; накопитель 500 GB HDD + 256 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD + 256GB SSD FHD DOS BKL Black,https://www.kivano.kg//images/product/109979/1661319039_78611100.jpg,76410 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD + 256GB SSD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 12 GB DDR4; накопитель 1000GB HDD + 256GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114843/1670473162_98476000.png,38540 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя SSD: 128 GB; Вес: от 2.2 кг            "
Ноутбук Lenovo IP3 15ALC6 AMD Ryzen 7 5700U 12GB DDR4 1TB HDD FHD IPS DOS Arctic Gray,https://www.kivano.kg//images/product/117403/1676457310_17267900.jpg,57040 сом,"

Ноутбук Lenovo IP3 15ALC6 AMD Ryzen 7 5700U 12GB DDR4 1TB HDD FHD IPS DOS Arctic Gray

        15.6"" IPS 1920x1080 дисплей; процессор AMD Ryzen 7 5700U; память 12GB DDR4/1TB HDD; видеокарта Radeon Graphics; операционная система DOS            "
Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 500GB HDD DVDRW FHD DOS серебристый,https://www.kivano.kg//images/product/79772/1590497336_06719400.jpg,34830 сом,"

Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 500GB HDD DVDRW FHD DOS серебристый

        Операционная система DOS; частота процессора 2.3 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TFT TN; разрешение 1920x1080; объем оперативной памяти 4 Гб; накопитель HDD 500 Гб; DVDRW; вес от 1.9 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 500GB HDD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98204/1632319189_44080100.png,47150 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 500GB HDD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 12 GB DDR4; накопитель HDD 500 GB; DVDRW нет;...            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD + 128GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102044/1640837679_81079300.jpg,42710 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD + 128GB SSD Intel Graphics 620 HD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 500 GB; Объем накопителя SSD: 128 GB; Вес: от 1.85...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 8GB DDR4 500GB HDD + 128GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107164/1656570087_06659600.jpg,38730 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 8GB DDR4 500GB HDD + 128GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 8 GB DDR4; накопитель 500 GB HDD + 128 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD + 512GB SSD FHD DOS BKL Black,https://www.kivano.kg//images/product/109980/1661319125_62061900.jpg,80100 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD + 512GB SSD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 12 GB DDR4; накопитель 1000GB HDD + 512GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114844/1670474502_03602000.png,41890 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя HDD: 1000 GB Объем накопителя SSD: 128...            "
Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 1000GB HDD DVDRW FHD DOS серебристый,https://www.kivano.kg//images/product/79773/1590497349_31671800.jpg,35300 сом,"

Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR4 1000GB HDD DVDRW FHD DOS серебристый

        Операционная система DOS; частота процессора 2.3 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TFT TN; разрешение 1920x1080; объем оперативной памяти 4 Гб; накопитель HDD 1000 Гб; DVDRW; вес от 1.9 кг            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD + 256GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102045/1640837785_21086300.jpg,44560 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD + 256GB SSD Intel Graphics 620 HD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 500 GB; Объем накопителя SSD: 256 GB; Вес: от 1.85...            "
Ноутбук Asus Vivobook Pro 14 OLED AMD Ryzen 7 5800H 16GB DDR4 512GB SSD AMD Radeon Graphics QWXGA+ DOS Quiet Blue,https://www.kivano.kg//images/product/103325/1644494150_22978600.jpg,88370 сом,"

Ноутбук Asus Vivobook Pro 14 OLED AMD Ryzen 7 5800H 16GB DDR4 512GB SSD AMD Radeon Graphics QWXGA+ DOS Quiet Blue

        Тип: ноутбук; Операционная система: DOS; Процессор:AMD Ryzen 7 5800H; Разрешение экрана: 1920 x 1080 Full HD; Графический контроллер: Intel Iris X Graphics; Объем оперативной памяти: 16 GB DDR4; Объем накопителя SSD: 512 GB; Вес: от 1.8 кг            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 4GB DDR4 500GB HDD + 256GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107165/1656570098_95470900.jpg,37800 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 4GB DDR4 500GB HDD + 256GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 4 GB DDR4; накопитель 500 GB HDD + 256 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD FHD DOS BKL Black,https://www.kivano.kg//images/product/109981/1661319200_13692000.jpg,69960 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 1000GB HDD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 12 GB DDR4; накопитель 1000GB HDD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 24GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/114077/1669196466_96312600.jpg,83680 сом,"

Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 24GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор Intel Core i5-11400H (6/12) 2700-4500 МГц; память 24GB DDR4; накопитель 256GB SSD; видео NVIDIA RTX3050; Windows 11            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 256GB SSD Intel Iris Xe Graphics G4 FHD DOS серый,https://www.kivano.kg//images/product/114845/1670474666_07539200.png,42810 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 256GB SSD Intel Iris Xe Graphics G4 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя HDD: 1000 GB; Объем накопителя SSD: 256 GB; Вес:...            "
Ноутбук Asus X540UB Intel Core i3-7020U 6GB DDR4 1000GB HDD DVDRW FHD DOS серебристый,https://www.kivano.kg//images/product/79774/1590497368_84257400.jpg,36880 сом,"

Ноутбук Asus X540UB Intel Core i3-7020U 6GB DDR4 1000GB HDD DVDRW FHD DOS серебристый

        Операционная система DOS; частота процессора 2.3 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TFT TN; разрешение 1920x1080; объем оперативной памяти 6 Гб; накопитель HDD 1000 Гб; DVDRW; вес от 1.9 кг            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102046/1640837870_80872600.jpg,40130 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 500GB HDD Intel Graphics 620 HD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 500 GB; Вес: от 1.85 кг            "
Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD DOS Black,https://www.kivano.kg//images/product/104350/1647490277_86002700.jpg,43180 сом,"

Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD DOS Black

        Операционная система DOS; процессор Intel Core i3-1115G4 (2/4) 3000 - 4100 MHz; видеоадаптер Intel Graphics; экран 15.6"" IPS 1920x1080; оперативная память 4 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 4GB DDR4 500GB HDD + 128GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107166/1656570111_19620000.jpg,36880 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 4GB DDR4 500GB HDD + 128GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 4 GB DDR4; накопитель 500 GB HDD + 128 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 256GB SSD FHD DOS BKL Black,https://www.kivano.kg//images/product/109982/1661319274_04703000.jpg,69960 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 256GB SSD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 12 GB DDR4; накопитель 256GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 512GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114846/1670474784_49716200.png,44660 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD + 512GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя HDD: 1000 GB; Объем накопителя SSD: 512 GB; Вес:...            "
Ноутбук Asus X540UB Intel Core i3-7020U 8GB DDR4 1000GB HDD DVDRW FHD DOS серебристый,https://www.kivano.kg//images/product/79775/1590497387_03157400.jpg,38910 сом,"

Ноутбук Asus X540UB Intel Core i3-7020U 8GB DDR4 1000GB HDD DVDRW FHD DOS серебристый

        Операционная система DOS; частота процессора 2.3 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TFT TN; разрешение 1920x1080; объем оперативной памяти 8 Гб; накопитель HDD 1000 Гб; DVDRW; вес от 1.9 кг            "
Ноутбук Apple MacBook Pro 13 (Late 2020) Apple M1 8/256GB серебристый,https://www.kivano.kg//images/product/87711/1610373702_84732400.jpg,106360 сом,"

Ноутбук Apple MacBook Pro 13 (Late 2020) Apple M1 8/256GB серебристый

        процессор: Apple M1, объем оперативной памяти: 8 ГБ, накопитель: SSD 256 ГБ, встроенная видеокарта: Apple graphics 8-core, экран: 13.3"" (2560x1600), IPS матрица, время работы от аккумулятора: 20 ч, операционная система:...            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 1000GB HDD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102047/1640841218_31945800.jpg,41050 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 1000GB HDD Intel Graphics 620 HD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 1000 GB; Вес: от 1.85 кг            "
Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 8GB DDR4 128GB SSD FHD DOS Black,https://www.kivano.kg//images/product/104351/1647490287_42955900.jpg,45030 сом,"

Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 8GB DDR4 128GB SSD FHD DOS Black

        Операционная система DOS; процессор Intel Core i3-1115G4 (2/4) 3000 - 4100 MHz; видеоадаптер Intel Graphics; экран 15.6"" IPS 1920x1080; оперативная память 8 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 512GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107167/1656570124_52804800.jpg,44100 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 512GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 1000 GB HDD + 512 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 8GB DDR4 128GB SDD FHD DOS BKL black,https://www.kivano.kg//images/product/109983/1661319437_07433600.jpg,59350 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 8GB DDR4 128GB SDD FHD DOS BKL black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 8GB DDR4; накопитель 128GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 8GB DDR4 256GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111263/1663915175_57168500.jpg,58900 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 8GB DDR4 256GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 8 GB DDR4; накопитель 256 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 32GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/114079/1669196580_30735100.jpg,85990 сом,"

Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 32GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор Intel Core i5-11400H (6/12) 2700-4500 МГц; память 32GB DDR4; накопитель 256GB SSD; видео NVIDIA RTX3050; Windows 11            "
Ноутбук Lenovo Ideapad 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114847/1670474917_70313900.png,39010 сом,"

Ноутбук Lenovo Ideapad 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB HDD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4 Объем оперативной памяти: 12 GB DDR4; Объем накопителя HDD: 1000 GB; Вес: от 2.2 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 128GB SSD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98208/1632319376_52956300.png,42630 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 128GB SSD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 4 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 128GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102048/1640841315_90899900.jpg,40130 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 128GB SSD Intel Graphics 620 HD DOS серый

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366x768; объем оперативной памяти 8 Гб; накопитель SSD 128 Гб; вес от 1.85 кг            "
Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 12GB DDR4 128GB SSD FHD DOS Black,https://www.kivano.kg//images/product/104352/1647490296_91427800.jpg,46880 сом,"

Ноутбук Acer Extensa EX215-54 Intel Core i3-1115G4 12GB DDR4 128GB SSD FHD DOS Black

        Операционная система DOS; процессор Intel Core i3-1115G4 (2/4) 3000 - 4100 MHz; видеоадаптер Intel Graphics; экран 15.6"" LCD 1920x1080; оперативная память 12 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 256GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107168/1656570139_26576900.jpg,41790 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 256GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 1000 GB HDD + 256 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 512GB SSD FHD DOS BKL Black,https://www.kivano.kg//images/product/109984/1661319491_71446400.jpg,72260 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 12GB DDR4 512GB SSD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 12 GB DDR4; накопитель 512GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 12GB DDR4 256GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111264/1663915183_14838100.jpg,60740 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 12GB DDR4 256GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 12 GB DDR4; накопитель 256 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114848/1670475011_94698600.png,44010 сом,"

Ноутбук Lenovo Ideapad 15ITL6 Intel Core i3-1115G4 12GB DDR 1000GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4 Объем оперативной памяти: 12 GB DDR4; Объем накопителя SSD: 1000 GB; Вес: от 2.2 кг            "
Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR 500Gb HDD Nvidia Geforce MX110 2GB Full HD,https://www.kivano.kg//images/product/73889/1622347650_76069000.png,37800 сом,"

Ноутбук Asus X540UB Intel Core i3-7020U 4GB DDR 500Gb HDD Nvidia Geforce MX110 2GB Full HD

        Ноутбук; Процессор: Intel Core i3-7020U; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia Geforce MX110 2 Gb; Объем оперативной памяти: 4 Gb DDR4; Объем накопителя HDD: 500 Gb; Вес: 1.9 кг            "
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black,https://www.kivano.kg//images/product/92577/1621448204_59228800.jpg,47150 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер дискретный; диагональ экрана 15.6"" TN 1920x1080; объем оперативной памяти 4 Гб; накопитель HDD 500 Гб; DVDRW нет; вес от 1.9 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 128GB SSD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98209/1632319432_57772100.png,44760 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 128GB SSD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 8 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
